"Date","Price","Open","High","Low","Vol.","Change %"
"09-01-2011","11,293.90","11,643.05","11,700.65","11,211.20","420.23M","-2.99%"
"02-01-2011","11,642.00","12,253.15","12,352.40","11,618.15","348.37M","-4.82%"
"26-12-2010","12,232.05","12,002.15","12,242.70","11,889.45","265.49M","2.06%"
"19-12-2010","11,984.85","11,973.75","12,190.85","11,910.70","317.36M","-0.05%"
"12-12-2010","11,991.40","11,816.35","12,160.50","11,796.05","286.86M","1.94%"
"05-12-2010","11,763.10","12,525.80","12,610.15","11,470.35","414.61M","-5.90%"
"28-11-2010","12,500.15","11,847.10","12,846.15","11,783.15","529.05M","5.51%"
"21-11-2010","11,846.80","12,739.35","12,885.50","11,371.40","610.22M","-6.51%"
"14-11-2010","12,671.50","13,006.65","13,196.30","12,574.50","352.64M","-2.65%"
"07-11-2010","13,016.20","13,532.05","13,624.10","12,988.20","400.02M","-3.61%"
"31-10-2010","13,503.85","13,111.35","13,557.25","13,111.35","284.47M","3.64%"
"24-10-2010","13,030.00","13,221.15","13,277.50","12,880.15","438.30M","-1.16%"
"17-10-2010","13,182.45","13,015.85","13,239.20","12,752.55","415.64M","1.77%"
"10-10-2010","12,953.70","13,097.10","13,297.00","12,928.35","424.54M","-0.86%"
"03-10-2010","13,066.45","12,874.25","13,328.10","12,874.25","608.24M","1.71%"
"26-09-2010","12,846.35","12,739.70","12,857.55","12,564.85","449.60M","1.22%"
"19-09-2010","12,691.30","12,545.90","12,773.25","12,506.60","457.49M","0.86%"
"12-09-2010","12,583.30","12,342.05","12,606.50","12,342.05","414.65M","2.34%"
"05-09-2010","12,295.35","12,126.20","12,335.40","12,126.20","247.31M","1.79%"
"29-08-2010","12,078.60","11,885.40","12,110.35","11,674.55","318.49M","2.14%"
"22-08-2010","11,825.40","12,115.75","12,186.95","11,793.25","378.01M","-2.32%"
"15-08-2010","12,105.70","11,908.40","12,156.60","11,785.85","473.24M","1.87%"
"08-08-2010","11,883.80","11,704.10","11,925.55","11,588.15","485.35M","1.68%"
"01-08-2010","11,687.65","11,648.45","11,818.50","11,648.45","401.15M","1.07%"
"25-07-2010","11,564.25","11,592.00","11,668.35","11,490.70","460.57M","-0.12%"
"18-07-2010","11,577.75","11,514.80","11,692.05","11,510.00","485.58M","0.37%"
"11-07-2010","11,535.50","11,413.30","11,562.00","11,376.80","442.42M","1.18%"
"04-07-2010","11,400.95","11,191.55","11,435.10","11,183.65","453.79M","1.43%"
"27-06-2010","11,239.95","11,190.95","11,374.85","11,156.65","575.74M","0.53%"
"20-06-2010","11,180.30","11,068.95","11,254.25","11,068.95","585.83M","1.45%"
"13-06-2010","11,020.65","10,917.80","11,141.50","10,901.90","821.21M","0.98%"
"06-06-2010","10,914.00","10,710.10","11,032.65","10,638.70","382.38M","-0.07%"
"30-05-2010","10,921.80","10,673.35","10,946.10","10,608.80","531.16M","2.25%"
"23-05-2010","10,681.30","10,555.80","10,695.00","10,152.00","544.28M","1.66%"
"16-05-2010","10,507.10","10,826.40","10,975.85","10,358.75","444.27M","-3.56%"
"09-05-2010","10,895.30","10,732.20","11,074.60","10,699.90","626.88M","2.43%"
"02-05-2010","10,637.25","11,066.20","11,137.85","10,545.65","858.13M","-4.01%"
"25-04-2010","11,082.10","11,024.40","11,103.15","10,796.80","542.99M","0.87%"
"18-04-2010","10,986.90","10,826.65","11,037.15","10,666.60","328.01M","1.15%"
"11-04-2010","10,862.45","11,039.70","11,060.30","10,814.10","246.31M","-1.47%"
"04-04-2010","11,024.25","10,864.45","11,129.85","10,864.45","385.01M","1.80%"
"28-03-2010","10,829.35","10,718.55","10,841.75","10,711.50","272.72M","1.29%"
"21-03-2010","10,691.45","10,521.05","10,697.80","10,490.90","324.02M","0.80%"
"14-03-2010","10,607.00","10,534.00","10,634.10","10,413.10","317.04M","0.93%"
"07-03-2010","10,508.85","10,678.95","10,773.30","10,439.10","309.53M","-1.47%"
"28-02-2010","10,665.20","10,137.45","10,705.90","10,137.45","376.29M","5.60%"
"21-02-2010","10,099.95","10,081.00","10,181.00","9,871.20","395.06M","0.85%"
"14-02-2010","10,014.75","10,144.95","10,256.45","9,955.90","279.65M","-0.47%"
"07-02-2010","10,061.80","9,857.85","10,123.40","9,825.90","300.13M","2.38%"
"31-01-2010","9,828.25","9,954.45","10,287.25","9,712.25","484.97M","-1.58%"
"24-01-2010","9,985.70","10,317.10","10,333.25","9,646.60","420.66M","-3.53%"
"17-01-2010","10,350.75","10,744.55","10,896.50","10,094.05","383.26M","-3.80%"
"10-01-2010","10,760.00","10,714.80","10,848.50","10,533.10","456.56M","0.93%"
"03-01-2010","10,660.45","10,372.40","10,788.45","10,372.40","557.36M","2.68%"
"27-12-2009","10,382.70","10,349.20","10,456.75","10,311.45","212.28M","0.24%"
"20-12-2009","10,357.95","10,099.75","10,378.40","10,019.25","305.26M","2.86%"
"13-12-2009","10,069.95","10,211.60","10,267.20","9,961.35","445.64M","-1.50%"
"06-12-2009","10,223.05","10,269.35","10,375.25","10,116.80","514.03M","-0.49%"
"29-11-2009","10,273.25","9,848.75","10,355.95","9,848.75","588.44M","5.25%"
"22-11-2009","9,760.45","9,950.00","10,096.10","9,473.45","517.13M","-1.64%"
"15-11-2009","9,922.70","9,904.55","10,096.50","9,713.05","482.24M","0.42%"
"08-11-2009","9,880.75","9,607.90","10,027.25","9,606.10","585.28M","3.43%"
"01-11-2009","9,552.85","9,144.65","9,621.70","8,865.50","626.96M","4.26%"
"25-10-2009","9,162.40","9,746.50","9,800.70","9,117.10","656.28M","-5.93%"
"18-10-2009","9,739.95","10,008.65","10,094.90","9,610.75","498.10M","-2.52%"
"11-10-2009","9,991.65","9,408.55","10,007.15","9,408.55","589.91M","6.39%"
"04-10-2009","9,391.70","9,322.75","9,536.40","9,044.70","655.93M","0.01%"
"27-09-2009","9,391.05","9,242.90","9,436.40","9,240.00","402.44M","1.96%"
"20-09-2009","9,210.90","9,196.35","9,278.35","9,014.65","739.43M","0.26%"
"13-09-2009","9,186.95","8,633.20","9,198.25","8,566.35","921.96M","6.23%"
"06-09-2009","8,648.35","8,557.00","8,857.20","8,557.00","980.73M","1.71%"
"30-08-2009","8,502.55","8,464.40","8,659.05","8,360.50","772.34M","-0.57%"
"23-08-2009","8,551.25","8,305.45","8,559.60","8,305.45","773.85M","3.79%"
"16-08-2009","8,239.05","8,334.30","8,334.30","8,060.45","692.14M","-2.32%"
"09-08-2009","8,434.95","8,317.45","8,513.35","7,971.60","761.81M","2.58%"
"02-08-2009","8,222.95","8,475.45","8,697.40","8,199.80","748.09M","-2.96%"
"26-07-2009","8,473.65","8,268.95","8,537.45","8,053.80","926.42M","3.02%"
"19-07-2009","8,225.55","7,925.80","8,240.85","7,925.60","1.04B","4.64%"
"12-07-2009","7,860.90","7,127.50","7,889.25","6,931.70","873.68M","9.06%"
"05-07-2009","7,208.00","8,026.70","8,103.90","7,160.15","931.09M","-9.82%"
"28-06-2009","7,992.50","8,006.45","8,169.25","7,638.70","930.93M","0.26%"
"21-06-2009","7,972.15","7,790.20","7,984.25","7,393.30","1.16B","3.95%"
"14-06-2009","7,669.20","7,877.05","8,118.45","7,398.60","1.60B","-3.29%"
"07-06-2009","7,930.20","7,905.30","8,162.85","7,326.80","1.37B","0.37%"
"31-05-2009","7,900.70","7,581.80","8,049.30","7,497.05","1.45B","5.70%"
"24-05-2009","7,474.30","7,153.55","7,544.45","6,991.55","1.15B","4.93%"
"17-05-2009","7,122.90","6,159.80","7,273.55","6,159.80","1.20B","24.04%"
"10-05-2009","5,742.35","5,544.70","5,801.65","5,403.55","829.28M","3.90%"
"03-05-2009","5,526.75","5,380.05","5,663.10","5,380.05","1.02B","4.64%"
"26-04-2009","5,281.80","5,350.80","5,466.40","5,113.75","611.48M","-1.94%"
"19-04-2009","5,386.40","5,143.45","5,397.35","5,048.65","1.02B","5.24%"
"12-04-2009","5,118.00","4,924.85","5,389.25","4,924.85","925.03M","4.53%"
"05-04-2009","4,896.25","4,619.00","4,951.75","4,548.75","682.81M","6.92%"
"29-03-2009","4,579.15","4,358.25","4,619.15","4,196.85","649.23M","4.30%"
"22-03-2009","4,390.55","3,998.45","4,405.60","3,998.45","746.02M","10.60%"
"15-03-2009","3,969.75","3,811.75","4,030.20","3,811.75","617.14M","4.40%"
"08-03-2009","3,802.40","3,680.85","3,814.95","3,587.60","251.17M","3.08%"
"01-03-2009","3,688.80","3,941.55","3,941.55","3,594.20","476.43M","-7.33%"
"22-02-2009","3,980.55","3,978.55","4,003.85","3,869.25","308.39M","-0.03%"
"15-02-2009","3,981.80","4,304.90","4,323.10","3,949.75","392.81M","-7.56%"
"08-02-2009","4,307.35","4,155.30","4,337.65","4,154.95","532.70M","4.09%"
"01-02-2009","4,138.15","4,214.15","4,224.15","4,032.65","508.60M","-2.17%"
"25-01-2009","4,230.15","4,038.25","4,239.70","3,996.45","496.37M","6.03%"
"18-01-2009","3,989.40","4,324.55","4,352.75","3,964.95","477.48M","-7.46%"
"11-01-2009","4,310.90","4,411.35","4,439.10","4,196.15","572.71M","-2.22%"
"04-01-2009","4,408.80","4,804.65","5,007.25","4,323.05","834.86M","-7.57%"
"28-12-2008","4,769.75","4,319.35","4,826.60","4,269.80","694.50M","10.28%"
"21-12-2008","4,325.25","4,604.65","4,695.30","4,301.45","561.31M","-6.04%"
"14-12-2008","4,603.10","4,380.90","4,628.40","4,318.40","990.51M","6.46%"
"07-12-2008","4,323.85","4,109.80","4,350.50","4,048.70","478.76M","7.13%"
"30-11-2008","4,036.00","3,853.85","4,189.40","3,675.50","533.90M","4.86%"
"23-11-2008","3,848.85","3,833.55","3,923.50","3,711.25","363.07M","0.18%"
"16-11-2008","3,841.80","4,392.45","4,409.50","3,706.70","548.96M","-12.32%"
"09-11-2008","4,381.80","4,669.70","4,832.10","4,358.75","585.25M","-4.85%"
"02-11-2008","4,605.35","4,435.40","4,937.65","4,415.20","818.40M","7.32%"
"26-10-2008","4,291.30","4,060.65","4,316.80","3,603.20","406.20M","4.55%"
"19-10-2008","4,104.45","4,706.65","4,923.65","4,064.80","616.71M","-12.12%"
"12-10-2008","4,670.45","4,775.15","5,346.85","4,559.00","660.04M","-0.95%"
"05-10-2008","4,715.40","5,807.45","5,807.45","4,633.40","517.28M","-19.91%"
"28-09-2008","5,887.40","6,166.40","6,203.65","5,633.10","547.44M","-4.47%"
"21-09-2008","6,162.70","6,662.75","6,675.20","6,142.00","592.45M","-6.51%"
"14-09-2008","6,591.55","6,712.15","6,713.35","5,939.00","724.63M","-3.67%"
"07-09-2008","6,842.80","7,294.15","7,363.70","6,815.90","626.30M","-3.67%"
"31-08-2008","7,103.65","7,118.20","7,400.25","7,022.30","448.08M","-0.49%"
"24-08-2008","7,138.30","7,044.20","7,148.65","6,867.95","474.75M","2.61%"
"17-08-2008","6,956.50","7,156.80","7,229.45","6,826.55","455.90M","-3.03%"
"10-08-2008","7,173.60","7,584.65","7,695.75","7,157.20","538.21M","-3.91%"
"03-08-2008","7,465.40","7,148.90","7,711.40","7,129.05","940.94M","4.18%"
"27-07-2008","7,166.20","6,986.85","7,177.15","6,627.70","783.95M","2.59%"
"20-07-2008","6,985.40","6,454.40","7,363.20","6,312.60","973.14M","9.23%"
"13-07-2008","6,395.35","6,387.70","6,525.20","5,955.65","680.29M","-0.80%"
"06-07-2008","6,446.75","6,250.00","6,752.80","6,116.20","799.41M","3.66%"
"29-06-2008","6,219.05","6,495.15","6,535.40","5,756.85","825.36M","-4.15%"
"22-06-2008","6,488.15","7,043.20","7,050.85","6,466.50","627.57M","-8.69%"
"15-06-2008","7,105.95","7,442.90","7,836.00","7,065.70","483.17M","-4.04%"
"08-06-2008","7,404.75","7,448.35","7,478.60","7,123.15","620.67M","-3.18%"
"01-06-2008","7,648.15","8,228.20","8,305.15","7,471.40","586.51M","-6.97%"
"25-05-2008","8,221.35","8,476.25","8,476.25","8,075.50","624.29M","-3.74%"
"18-05-2008","8,541.00","8,987.75","9,000.35","8,525.35","469.05M","-5.26%"
"11-05-2008","9,014.90","8,604.35","9,036.20","8,398.35","621.89M","4.09%"
"04-05-2008","8,661.00","9,366.35","9,541.00","8,606.25","697.55M","-7.51%"
"27-04-2008","9,363.80","8,993.85","9,405.70","8,957.35","605.44M","4.46%"
"20-04-2008","8,963.80","8,587.75","9,036.75","8,587.75","895.25M","4.55%"
"13-04-2008","8,573.35","8,049.95","8,602.50","8,014.90","389.66M","5.84%"
"06-04-2008","8,100.05","7,842.65","8,199.35","7,699.35","405.68M","4.19%"
"30-03-2008","7,774.30","8,223.00","8,223.00","7,741.40","455.27M","-6.30%"
"23-03-2008","8,297.00","7,451.55","8,337.45","7,235.25","663.34M","11.65%"
"16-03-2008","7,431.15","7,991.55","7,991.55","7,394.00","408.99M","-9.48%"
"09-03-2008","8,209.75","8,110.75","8,988.65","7,843.10","468.54M","-0.40%"
"02-03-2008","8,243.10","9,526.40","9,526.40","8,058.95","395.46M","-14.46%"
"24-02-2008","9,636.10","9,614.50","9,987.55","9,388.15","401.39M","0.81%"
"17-02-2008","9,559.10","9,982.70","10,115.50","9,532.00","412.67M","-3.71%"
"10-02-2008","9,927.20","9,769.70","9,946.70","9,025.60","540.14M","1.92%"
"03-02-2008","9,740.60","10,342.65","10,684.40","9,581.70","579.26M","-4.68%"
"27-01-2008","10,219.35","10,550.10","10,908.65","9,886.45","501.10M","-4.46%"
"20-01-2008","10,696.65","11,454.45","11,454.45","8,336.55","839.04M","-6.96%"
"13-01-2008","11,496.70","12,575.75","12,914.65","11,425.60","522.90M","-7.78%"
"06-01-2008","12,466.20","12,848.85","13,179.15","12,133.95","650.15M","-4.62%"
"30-12-2007","13,069.45","12,426.95","13,209.35","12,377.50","637.33M","5.69%"
"23-12-2007","12,365.40","11,708.95","12,374.60","11,708.95","512.93M","6.15%"
"16-12-2007","11,648.65","12,230.30","12,328.10","11,455.05","775.86M","-5.21%"
"09-12-2007","12,289.45","12,020.05","12,371.65","11,832.20","902.76M","2.88%"
"02-12-2007","11,944.95","11,471.60","12,184.45","11,471.60","1.06B","4.49%"
"25-11-2007","11,431.65","11,026.80","11,473.80","11,002.55","735.10M","4.41%"
"18-11-2007","10,949.10","11,248.75","11,740.95","10,442.70","1.06B","-1.64%"
"11-11-2007","11,131.20","10,284.70","11,258.85","10,020.35","677.31M","6.84%"
"04-11-2007","10,418.25","10,582.50","10,828.70","10,216.25","463.23M","-1.69%"
"28-10-2007","10,597.70","10,344.20","10,865.80","10,209.85","812.54M","3.20%"
"21-10-2007","10,268.65","9,062.55","10,285.30","8,908.55","632.46M","12.64%"
"14-10-2007","9,116.00","10,027.95","10,348.70","8,951.50","689.99M","-9.02%"
"07-10-2007","10,020.15","9,767.40","10,275.20","9,206.70","761.44M","2.59%"
"30-09-2007","9,767.65","9,831.65","10,255.70","9,693.55","612.58M","-0.54%"
"23-09-2007","9,820.90","9,375.70","9,838.30","9,340.60","1.27B","4.79%"
"16-09-2007","9,371.80","8,957.15","9,410.30","8,887.60","588.19M","4.96%"
"09-09-2007","8,928.65","8,797.65","9,152.20","8,721.85","684.01M","1.30%"
"02-09-2007","8,814.30","8,658.20","8,978.15","8,658.20","636.67M","2.10%"
"26-08-2007","8,632.75","8,016.15","8,642.30","8,016.15","608.92M","8.14%"
"19-08-2007","7,982.60","8,107.30","8,326.25","7,700.20","486.40M","-0.50%"
"12-08-2007","8,022.35","8,568.05","8,644.60","7,819.25","426.63M","-5.94%"
"05-08-2007","8,529.20","8,666.50","8,966.25","8,315.00","615.48M","-1.61%"
"29-07-2007","8,668.55","8,724.25","8,863.25","8,396.30","507.44M","-0.61%"
"22-07-2007","8,722.00","9,011.60","9,212.80","8,655.85","604.13M","-3.45%"
"15-07-2007","9,034.10","9,109.80","9,247.00","8,948.30","452.99M","-0.61%"
"08-07-2007","9,089.60","8,756.10","9,204.30","8,749.85","473.73M","4.13%"
"01-07-2007","8,729.50","8,720.50","8,871.70","8,564.30","622.82M","0.35%"
"24-06-2007","8,699.05","8,436.50","8,708.35","8,394.10","487.54M","3.21%"
"17-06-2007","8,428.75","8,195.45","8,476.70","8,059.00","350.46M","4.15%"
"10-06-2007","8,092.65","7,989.20","8,143.45","7,799.70","329.69M","1.62%"
"03-06-2007","7,963.80","8,138.65","8,265.00","7,927.15","525.06M","-2.09%"
"27-05-2007","8,133.55","8,003.60","8,166.90","7,977.30","332.10M","2.00%"
"20-05-2007","7,973.90","7,940.85","8,150.45","7,840.80","388.77M","0.72%"
"13-05-2007","7,916.85","7,708.55","7,959.75","7,692.20","472.55M","4.09%"
"06-05-2007","7,605.60","7,726.30","7,733.80","7,429.15","668.70M","-0.53%"
"29-04-2007","7,646.20","7,360.10","7,729.50","7,357.65","567.17M","3.21%"
"22-04-2007","7,408.05","7,412.45","7,554.55","7,256.70","607.69M","0.57%"
"15-04-2007","7,365.75","7,171.50","7,417.90","7,153.80","481.60M","3.43%"
"08-04-2007","7,121.55","6,782.80","7,128.90","6,782.80","531.30M","5.75%"
"01-04-2007","6,734.25","6,675.85","6,752.50","6,559.55","521.91M","-2.09%"
"25-03-2007","6,878.05","6,934.05","7,015.40","6,741.75","268.46M","-0.91%"
"18-03-2007","6,940.90","6,447.60","6,966.50","6,432.05","","8.12%"
"11-03-2007","6,419.40","6,550.30","6,644.75","6,365.80","","-1.65%"
"04-03-2007","6,527.15","6,460.55","6,637.05","6,233.80","","-1.90%"
"25-02-2007","6,653.75","6,925.85","7,037.65","6,537.80","","-3.38%"
"18-02-2007","6,886.70","7,306.40","7,362.70","6,844.40","","-5.46%"
"11-02-2007","7,284.65","7,291.95","7,298.05","6,835.05","","-0.84%"
"04-02-2007","7,346.15","7,409.30","7,566.65","7,314.70","","-0.69%"
"28-01-2007","7,397.10","7,307.55","7,453.15","7,245.55","","0.54%"
"21-01-2007","7,357.45","7,392.20","7,392.20","7,196.60","","0.14%"
"14-01-2007","7,346.85","7,282.25","7,459.45","7,246.95","","1.75%"
"07-01-2007","7,220.25","7,129.95","7,240.20","6,914.25","","0.85%"
"31-12-2006","7,159.40","7,131.25","7,255.45","7,110.50","","0.75%"
"24-12-2006","7,106.35","6,837.60","7,122.60","6,837.60","","3.96%"
"17-12-2006","6,835.90","6,993.20","7,008.70","6,709.70","","-2.11%"
"10-12-2006","6,983.15","7,117.40","7,117.40","6,420.65","","-2.03%"
"03-12-2006","7,127.60","7,162.75","7,240.15","7,074.60","","0.04%"
"26-11-2006","7,124.65","7,093.15","7,130.90","6,958.45","","0.75%"
"19-11-2006","7,071.40","6,880.50","7,105.20","6,734.60","","1.86%"
"12-11-2006","6,942.40","6,966.70","7,151.80","6,897.20","","-0.13%"
"05-11-2006","6,951.35","6,902.15","6,994.00","6,789.10","","1.00%"
"29-10-2006","6,882.55","6,740.55","6,915.35","6,739.65","","2.23%"
"22-10-2006","6,732.70","6,609.80","6,741.50","6,551.70","","2.31%"
"15-10-2006","6,580.90","6,698.85","6,706.10","6,534.50","","-1.12%"
"08-10-2006","6,655.50","6,563.95","6,703.65","6,500.85","","0.90%"
"01-10-2006","6,596.40","6,531.15","6,620.35","6,439.90","","1.32%"
"24-09-2006","6,510.40","6,314.85","6,551.35","6,260.20","","3.07%"
"17-09-2006","6,316.65","6,315.20","6,355.25","6,151.20","","0.57%"
"10-09-2006","6,280.55","6,237.80","6,304.95","5,924.20","","0.72%"
"03-09-2006","6,235.90","6,059.20","6,277.70","6,053.00","","3.72%"
"27-08-2006","6,012.35","5,956.75","6,044.55","5,924.75","","1.36%"
"20-08-2006","5,931.60","5,817.90","5,996.40","5,726.20","","2.05%"
"13-08-2006","5,812.50","5,697.45","5,895.65","5,687.35","","2.75%"
"06-08-2006","5,656.85","5,328.05","5,704.80","5,314.30","","5.88%"
"30-07-2006","5,342.90","5,323.25","5,483.30","5,244.15","","1.48%"
"23-07-2006","5,265.05","4,793.10","5,322.30","4,735.60","","8.80%"
"16-07-2006","4,839.30","5,208.55","5,218.75","4,787.65","","-7.24%"
"09-07-2006","5,217.10","5,185.55","5,322.75","5,146.40","","0.68%"
"02-07-2006","5,181.90","5,327.15","5,391.70","5,161.15","","-1.57%"
"25-06-2006","5,264.30","5,391.65","5,391.65","4,980.30","","-1.20%"
"18-06-2006","5,328.40","5,047.40","5,370.00","4,971.45","","5.78%"
"11-06-2006","5,037.35","5,051.45","5,162.85","4,463.75","","-0.40%"
"04-06-2006","5,057.65","5,640.60","5,773.50","4,588.75","","-11.57%"
"28-05-2006","5,719.55","5,971.55","6,066.15","5,476.50","","-2.73%"
"21-05-2006","5,880.25","6,048.65","6,048.65","5,116.05","","-1.53%"
"14-05-2006","5,971.50","7,049.50","7,103.95","5,929.50","","-15.47%"
"07-05-2006","7,064.20","7,170.70","7,250.30","7,050.35","","-0.78%"
"30-04-2006","7,119.50","6,713.05","7,189.30","6,713.05","","6.70%"
"23-04-2006","6,672.40","6,616.75","6,713.30","6,235.75","","1.10%"
"16-04-2006","6,599.75","6,459.95","6,690.50","6,440.95","","3.39%"
"09-04-2006","6,383.40","6,647.55","6,782.40","6,199.70","","-4.04%"
"02-04-2006","6,651.90","6,415.25","6,853.05","6,415.25","","3.74%"
"26-03-2006","6,412.10","6,333.40","6,437.40","6,249.05","","1.34%"
"19-03-2006","6,327.50","6,335.85","6,385.10","6,209.40","","0.73%"
"12-03-2006","6,281.90","6,291.60","6,330.05","6,227.05","","0.38%"
"05-03-2006","6,258.35","6,200.30","6,362.55","6,089.60","","1.23%"
"26-02-2006","6,182.60","5,912.35","6,215.70","5,869.90","","4.56%"
"19-02-2006","5,913.05","5,906.20","5,920.60","5,779.15","","0.22%"
"12-02-2006","5,899.95","6,053.65","6,132.40","5,888.80","","-2.28%"
"05-02-2006","6,037.65","5,843.00","6,047.55","5,820.70","","3.66%"
"29-01-2006","5,824.75","5,957.30","5,980.50","5,758.80","","-1.71%"
"22-01-2006","5,925.90","5,805.85","5,936.75","5,738.25","","1.90%"
"15-01-2006","5,815.40","5,818.55","5,832.95","5,617.65","","0.09%"
"08-01-2006","5,810.30","5,885.35","5,905.80","5,730.95","","-0.83%"
"01-01-2006","5,859.00","5,555.90","5,888.90","5,543.45","","5.73%"
"25-12-2005","5,541.45","5,475.25","5,551.10","5,303.25","","0.96%"
"18-12-2005","5,488.50","5,503.10","5,591.45","5,473.35","","0.31%"
"11-12-2005","5,471.55","5,413.65","5,532.25","5,373.60","","1.43%"
"04-12-2005","5,394.45","5,389.20","5,407.50","5,306.85","","0.55%"
"27-11-2005","5,364.80","5,225.80","5,396.05","5,222.90","","2.96%"
"20-11-2005","5,210.45","5,116.70","5,218.85","5,010.25","","1.84%"
"13-11-2005","5,116.40","5,026.40","5,161.90","4,978.40","","2.57%"
"06-11-2005","4,988.25","4,791.65","4,992.35","4,781.10","","4.36%"
"30-10-2005","4,779.95","4,636.50","4,801.15","4,625.95","","3.51%"
"23-10-2005","4,617.90","4,831.95","4,854.85","4,609.15","","-3.82%"
"16-10-2005","4,801.30","5,085.85","5,096.70","4,674.00","","-5.29%"
"09-10-2005","5,069.60","5,274.90","5,291.20","5,055.10","","-3.51%"
"02-10-2005","5,253.75","5,338.00","5,443.40","5,220.05","","-0.94%"
"25-09-2005","5,303.50","5,101.30","5,318.90","5,101.30","","4.97%"
"18-09-2005","5,052.50","5,341.60","5,419.90","4,955.75","","-5.40%"
"11-09-2005","5,341.15","5,171.40","5,346.95","5,171.40","","3.59%"
"04-09-2005","5,155.85","5,087.15","5,163.30","5,084.20","","1.47%"
"28-08-2005","5,080.95","4,961.95","5,105.80","4,898.20","","2.19%"
"21-08-2005","4,972.05","5,084.10","5,119.65","4,786.45","","-1.91%"
"14-08-2005","5,068.80","5,093.05","5,173.05","5,064.50","","-0.33%"
"07-08-2005","5,085.70","5,100.35","5,125.80","4,917.35","","0.10%"
"31-07-2005","5,080.75","4,904.45","5,119.00","4,873.70","","3.29%"
"24-07-2005","4,919.10","4,902.55","4,991.50","4,870.25","","0.60%"
"17-07-2005","4,889.65","4,758.20","4,895.55","4,758.20","","3.26%"
"10-07-2005","4,735.50","4,640.10","4,781.00","4,640.10","","2.23%"
"03-07-2005","4,632.15","4,491.30","4,635.15","4,491.30","","3.12%"
"26-06-2005","4,491.80","4,452.95","4,495.80","4,373.05","","0.98%"
"19-06-2005","4,448.35","4,416.85","4,467.95","4,351.25","","1.07%"
"12-06-2005","4,401.25","4,490.80","4,535.50","4,373.00","","-1.88%"
"05-06-2005","4,485.55","4,429.65","4,573.05","4,418.85","","1.64%"
"29-05-2005","4,413.05","4,322.85","4,416.20","4,286.00","","2.30%"
"22-05-2005","4,314.00","4,244.35","4,355.55","4,242.10","","1.89%"
"15-05-2005","4,234.10","4,257.35","4,310.35","4,203.30","","-0.41%"
"08-05-2005","4,251.65","4,239.20","4,303.30","4,219.95","","0.66%"
"01-05-2005","4,223.80","4,039.85","4,234.25","3,998.80","","4.95%"
"24-04-2005","4,024.40","4,201.25","4,239.95","4,016.85","","-3.85%"
"17-04-2005","4,185.70","4,097.85","4,199.85","4,030.40","","0.96%"
"10-04-2005","4,146.10","4,276.65","4,289.40","4,139.90","","-2.90%"
"03-04-2005","4,269.90","4,359.50","4,413.40","4,262.95","","-1.68%"
"27-03-2005","4,342.85","4,225.00","4,351.90","4,113.40","","3.35%"
"20-03-2005","4,202.05","4,465.95","4,495.40","4,178.90","","-5.67%"
"13-03-2005","4,454.85","4,630.10","4,680.50","4,391.80","","-3.61%"
"06-03-2005","4,621.55","4,558.00","4,705.25","4,557.20","","1.58%"
"27-02-2005","4,549.55","4,317.20","4,560.05","4,313.05","","5.66%"
"20-02-2005","4,305.75","4,335.55","4,382.60","4,253.40","","-0.29%"
"13-02-2005","4,318.15","4,395.35","4,427.45","4,301.10","","-1.48%"
"06-02-2005","4,382.90","4,397.15","4,420.60","4,321.00","","0.33%"
"30-01-2005","4,368.30","4,214.45","4,420.80","4,213.95","","3.99%"
"23-01-2005","4,200.70","4,089.75","4,202.50","3,999.75","","2.46%"
"16-01-2005","4,099.70","4,173.50","4,213.55","4,065.10","","-1.11%"
"09-01-2005","4,145.65","4,346.65","4,380.75","4,004.90","","-4.21%"
"02-01-2005","4,327.65","4,483.65","4,549.85","4,190.50","","-2.82%"
"26-12-2004","4,453.30","4,317.80","4,468.35","4,317.80","","2.59%"
"19-12-2004","4,341.00","4,190.10","4,400.10","4,187.50","","4.25%"
"12-12-2004","4,164.05","4,035.15","4,199.05","4,019.10","","3.71%"
"05-12-2004","4,015.20","4,087.15","4,118.50","4,007.80","","-1.02%"
"28-11-2004","4,056.70","3,810.80","4,086.40","3,810.80","","6.43%"
"21-11-2004","3,811.70","3,716.45","3,851.70","3,688.10","","2.23%"
"14-11-2004","3,728.55","3,607.65","3,801.80","3,604.10","","3.37%"
"07-11-2004","3,607.00","3,617.15","3,638.10","3,564.25","","0.02%"
"31-10-2004","3,606.15","3,480.40","3,634.30","3,466.65","","3.58%"
"24-10-2004","3,481.55","3,479.55","3,523.20","3,403.70","","0.05%"
"17-10-2004","3,479.80","3,503.90","3,533.75","3,464.50","","-0.16%"
"10-10-2004","3,485.30","3,602.30","3,636.95","3,469.75","","-3.14%"
"03-10-2004","3,598.40","3,548.85","3,653.40","3,537.90","","2.13%"
"26-09-2004","3,523.35","3,488.15","3,543.60","3,464.90","","1.19%"
"19-09-2004","3,482.05","3,426.40","3,540.25","3,409.15","","1.95%"
"12-09-2004","3,415.35","3,318.05","3,425.50","3,311.65","","2.75%"
"05-09-2004","3,323.80","3,298.85","3,362.25","3,289.35","","1.41%"
"29-08-2004","3,277.45","3,118.20","3,284.20","3,118.20","","5.13%"
"22-08-2004","3,117.60","3,041.65","3,121.70","3,006.70","","2.41%"
